"url","headline","summary","date","tag"
"https://www.bbc.com/news/articles/cvg4zlqpww4o","Storyteller 'elated' after world record feat","John Row took part Marrakech International Storytelling Festival alongside 100 others in January.","10 Feb 2025","Gloucestershire"
"https://www.bbc.com/news/articles/cn01pvl217eo","Teenage speed skater aims for 2030 Winter Olympics","Albie Barlow, 16, is representing Team GB in international competitions in Georgia and Canada.","10 Feb 2025","Surrey"
"https://www.bbc.com/sport/cricket/articles/c5yejzde1lko","Rizwan & Salman help Pakistan complete record chase","Pakistan warm up for their Champions Trophy defence with a six-wicket win over South Africa as they pull off the highest one-day international run chase in their history.","12 Feb 2025","Cricket"
"https://www.bbc.com/news/articles/cvg8zg7ll09o","China's tit-for-tat tariffs on US take effect","Beijing's move comes after President Donald Trump imposed a 10% levy on goods imported from China.","10 Feb 2025","Business"
"https://www.bbc.com/sport/football/articles/cj91yjp3kwwo","International transfers hit record number in 2024","A record number of international player transfers were completed during 2024, reveals a report published by world football's governing body Fifa.","30 Jan 2025","Football"
"https://www.bbc.com/news/world-11809908","What is the ICC and why has Trump sanctioned it?","The court has the power to bring prosecutions for genocide, crimes against humanity and war crimes.","7 Feb 2025","World"
"https://www.bbc.com/news/articles/cp82l2yg7mko","Calls to save diving board after removal notice","The HSE says the depth of the water under the platform is below international standards.","8 Feb 2025","Guernsey"
"https://www.bbc.com/news/articles/c1jg221w6p8o","Venezuela calls US seizure of plane 'brazen theft'","The US says the Venezuelan aircraft was involved in violations of US export control and sanctions laws.","7 Feb 2025","World"
"https://www.bbc.com/sport/athletics/articles/cj91dr17d1no","Swab tests set to decide female athlete eligibility","World Athletics plan to introduce a swab test for elite athletes who wish to compete in the women's category at international events, tightening eligibility regulations for transgender and difference of sex development (DSD) athletes.","10 Feb 2025","Athletics"
"https://www.bbc.com/news/articles/c20k2n3y42ko","US should support World Bank and IMF, says Bank of England boss","Andrew Bailey says he is ""following closely"" whether Trump will change US support for the institutions.","7 Feb 2025","Business"
"https://www.bbc.com/news/articles/cx2q13113wwo","Experts warn of threat to global health as US freezes overseas aid","The spread of disease, as well as delays to the development of vaccines and new treatments, could be affected by cuts to USAID.","8 Feb 2025","US & Canada"
"https://www.bbc.com/news/videos/cz6p256vdpdo","Stranded astronaut calls extended stay 'opportunity' to share space life","Suni Williams said she still pinches herself seeing the view from the International Space Station.","7 Feb 2025","US & Canada"
"https://www.bbc.com/news/articles/cr53dj05n4jo","How to shift from lorry driver to space engineer","Students explain their hopes for the UK's first Space Systems Degree Apprenticeship.","7 Feb 2025",NA
"https://www.bbc.com/news/articles/cr46qv5pv0vo","International film festival returning to Lincoln","The University of Lincoln is hosting the event, which will include screenings, Q&As and talks.","28 Jan 2025","Lincolnshire"
"https://www.bbc.com/news/articles/c17evw0k8g8o","World leaders set to vie for AI domination at Paris summit","Global politicians and AI bosses will next week attend a summit to debate the disruptive technology.","6 Feb 2025","Technology"
"https://www.bbc.com/sport/cricket/articles/cdjdpw0v707o","England suffer another disappointing defeat in India","England suffer another disappointing defeat in Brendon McCullum's first one-day international in charge.","6 Feb 2025","Cricket"
"https://www.bbc.com/news/articles/c77rmryxkz2o","Why Trump tariffs could mean Barbie dolls cost more","The firm says it could raise prices and make changes to its supply chains to deal with new import taxes.","5 Feb 2025","Business"
"https://www.bbc.com/news/articles/cy08deqzl5go","Accessible footballers to play in Northern Ireland","Players in the club for those with additional needs will be playing in an international tournament.","6 Feb 2025","UK"
"https://www.bbc.com/news/articles/c3rw3e5je5po","Google joins firms dropping diversity recruitment goals","U-turn by the former diversity champion comes as major companies face pressure to drop the policies.","6 Feb 2025","Business"
"https://www.bbc.com/news/articles/c3w83x38zvwo","US Postal Service resumes deliveries from China","The company said it is working with customs after Donald Trump closed a tax loophole on low-value parcels.","5 Feb 2025","Business"
"https://www.bbc.com/news/articles/cx2pwjgp59do","Analysis: Trump's Gaza plan won't happen, but it will have consequences","The US president creates uncertainty and injects more instability, our international editor Jeremy Bowen writes.","5 Feb 2025","Middle East"
"https://www.bbc.com/news/articles/cy081nqx2zjo","Concern over Google ending ban on AI weapons","The tech giant previously ruled out applications that were ""likely to cause harm"".","5 Feb 2025","Business"
"https://www.bbc.com/news/articles/c8975qp1n4qo","Argentina leader orders WHO exit in move mirroring Trump's","Argentina says it objects to the way the international health body handled the Covid-19 pandemic.","5 Feb 2025","Latin America"
"https://www.bbc.com/news/articles/cg5y1r189m0o","Ghana wants more for its cashews, but it's a tough nut to crack","The African nation exports its cashews in raw form, but processing them would be more lucrative.","5 Feb 2025","Africa"
"https://www.bbc.com/news/articles/cx253xjnxrmo","USAID staff will be put on leave starting on Friday","The move is the latest in a concerted effort by the Trump administration to shut down the US international aid agency.","6 Feb 2025","US & Canada"
"https://www.bbc.com/sport/american-football/articles/c5y699n8022o","Australia's MCG to host annual NFL game from 2026","The NFL's international growth continues with Australia being confirmed as the sixth overseas country to be awarded a regular-season game.","5 Feb 2025","American Football"
"https://www.bbc.com/news/articles/cn7rx05xg2go","Why employees smuggle AI into work","Many staff are using AI at work without the permission of their employers.","4 Feb 2025",NA
"https://www.bbc.com/sport/cricket/articles/clyn6l6e622o","Root returns as England name XI for first India ODI","Joe Root will play his first one-day international since the 2023 World Cup in the opening match of England's series against India on Thursday in Nagpur.","5 Feb 2025","England"
"https://www.bbc.comNA","Badenoch pressed on claim that social integration played role in Southport killings","Earlier, Chancellor Rachel Reeves was quizzed on the economy and the possibility of a third runway at Heathrow by Laura Kuenssberg.",NA,NA
"https://www.bbc.com/sport/football/articles/cyv4954gld2o","Boyce made to feel 'most wanted' by Derry City","Northern Ireland international Liam Boyce says it was a conversation with Derry City's new manager Tiarnan Lynch that sold him on a switch to the Brandywell.","4 Feb 2025","Irish Football"
"https://www.bbc.com/news/articles/cn4zgx808g7o","EU tariffs 'pretty soon' but UK can be worked out - Trump","Trump accuses the EU of taking advantage of the US but says UK PM Starmer has been ""very nice"".","3 Feb 2025","World"
"https://www.bbc.com/news/articles/c70kn4676p4o","Share falls ease after Trump tariff turmoil","US shares regained some ground after falling sharply in early trade as Trump paused tariffs on Mexico and Canada.","3 Feb 2025","Business"
"https://www.bbc.com/audio/play/w3ct5wsz","Grace and Kisilu's Story","How a Kenyan farming family became the stars of two international climate documentaries","2 Feb 2025","Factual"
"https://www.bbc.com/news/articles/cj91z842wlmo","Trump says India 'will do what's right' on illegal immigration","Trump and Modi spoke on Monday, their first interaction since the US president took office last week.","28 Jan 2025","World"
"https://www.bbc.com/news/articles/c5y7p3vpepxo","Sri Lanka eases vehicle import ban, but can people afford a new car?","A scarcity of vehicles to buy, the country's weak currency and high taxes have forced up prices of cars.","31 Jan 2025","Asia"
"https://www.bbc.com/news/articles/c99y7l7px9jo","'I got stuck in the UK and rediscovered my childhood dream'","The isolation felt by many in the pandemic culminated in an unexpected career change for Yu Wang.","1 Feb 2025","South Yorkshire"
"https://www.bbc.com/sport/football/articles/c9qjeep178wo","Plymouth sign Talovierov for club 'record fee'","Plymouth Argyle sign Ukrainian international Maksym Talovierov from LASK for a club ""record fee"".","31 Jan 2025","Plymouth"
"https://www.bbc.com/news/articles/cp8k5gezykyo","How an AI-written book shows why the tech 'terrifies' creatives","The BBC's technology editor Zoe Kleinman is given an AI-made book that claims it was written by her.","31 Jan 2025","Technology"
"https://www.bbc.com/sport/football/articles/cvg4klnj4kro","Plymouth sign Bosnia defender Katic on loan","Plymouth Argyle sign Bosnia international defender Nikola Katic on loan from Zurich until the end of the season.","31 Jan 2025","Plymouth"
"https://www.bbc.com/news/articles/c4g370wjg3go","City to join international music network","Sunderland is now part of the Music Cities Network, which also includes Berlin and Sydney.","21 Jan 2025","Wear"
"https://www.bbc.com/news/articles/c1wel8n4qp4o","Airport parking crackdown has 'significant' impact","The majority of drivers are following restrictions near Newcastle's airport, the local council says.","1 Feb 2025","Tyne"
"https://www.bbc.com/news/articles/cpvm17dwv1vo","Is Rachel Reeves abandoning the North?","The chancellor announces projects in England's south as infrastructure in the North East crumbles.","31 Jan 2025","England"
"https://www.bbc.com/news/articles/cr46nyep6yyo","'Inspiring' panel for International Women's Day","The event will take place on 7 March at Park House Hotel in Shifnal.","21 Jan 2025","Shropshire"
"https://www.bbc.com/sport/football/articles/ckgx27nx453o","West Ham sign Austria international Hanshaw","Women's Super League side West Ham have signed Austria international defender Verena Hanshaw from Italian Serie A club AS Roma.","21 Jan 2025","Women's Football"
"https://www.bbc.com/news/articles/ckg0m79gm10o","Trump to hit Canada, Mexico and China with tariffs on Saturday","Canadian oil will be hit with a lower levy of 10%, likely by mid-February, President Trump says.","31 Jan 2025","Business"
"https://www.bbc.com/news/articles/c79dv2737nro","College staff vote to strike over job cuts threat","A total of 36 staff at the University of Sheffield International College are at risk of redundancy.","30 Jan 2025","South Yorkshire"
